;matches_stadium_id;stadiums_stadium_name;stadiums_city_name;stadiums_country_name;stadiums_stadium_capacity
828;S-131;Estadio Nou Camp;León;Mexico;31000
829;S-131;Estadio Nou Camp;León;Mexico;31000
830;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
831;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
832;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
833;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
834;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
835;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
836;S-139;La Bombonera;Toluca;Mexico;33000
837;S-139;La Bombonera;Toluca;Mexico;33000
838;S-139;La Bombonera;Toluca;Mexico;33000
839;S-139;La Bombonera;Toluca;Mexico;33000
840;S-139;La Bombonera;Toluca;Mexico;33000
841;S-132;Estadio Azteca;Mexico City;Mexico;115000
842;S-131;Estadio Nou Camp;León;Mexico;31000
843;S-131;Estadio Nou Camp;León;Mexico;31000
844;S-131;Estadio Nou Camp;León;Mexico;31000
845;S-131;Estadio Nou Camp;León;Mexico;31000
846;S-131;Estadio Nou Camp;León;Mexico;31000
847;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
848;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
849;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
850;S-128;Estadio Jalisco;Guadalajara;Mexico;71000
851;S-132;Estadio Azteca;Mexico City;Mexico;115000
852;S-132;Estadio Azteca;Mexico City;Mexico;115000
853;S-132;Estadio Azteca;Mexico City;Mexico;115000
854;S-132;Estadio Azteca;Mexico City;Mexico;115000
855;S-132;Estadio Azteca;Mexico City;Mexico;115000
856;S-132;Estadio Azteca;Mexico City;Mexico;115000
857;S-132;Estadio Azteca;Mexico City;Mexico;115000
858;S-132;Estadio Azteca;Mexico City;Mexico;115000
859;S-132;Estadio Azteca;Mexico City;Mexico;115000
860;S-132;Estadio Azteca;Mexico City;Mexico;115000
861;S-132;Estadio Azteca;Mexico City;Mexico;115000
862;S-132;Estadio Azteca;Mexico City;Mexico;115000
863;S-132;Estadio Azteca;Mexico City;Mexico;115000
864;S-086;Waldstadion;Frankfurt;Germany;62000
865;S-080;Olympiastadion;Berlin;Germany;86000
866;S-089;Volksparkstadion;Hamburg;Germany;61000
867;S-089;Volksparkstadion;Hamburg;Germany;61000
868;S-083;Westfalenstadion;Dortmund;Germany;65000
869;S-083;Westfalenstadion;Dortmund;Germany;65000
870;S-085;Rheinstadion;Düsseldorf;Germany;70000
871;S-090;Niedersachsenstadion;Hanover;Germany;60000
872;S-090;Niedersachsenstadion;Hanover;Germany;60000
873;S-096;Olympiastadion;Munich;Germany;78000
874;S-096;Olympiastadion;Munich;Germany;78000
875;S-096;Olympiastadion;Munich;Germany;78000
876;S-096;Olympiastadion;Munich;Germany;78000
877;S-099;Neckarstadion;Stuttgart;Germany;72000
878;S-099;Neckarstadion;Stuttgart;Germany;72000
879;S-099;Neckarstadion;Stuttgart;Germany;72000
