;matches_tournament_id;tournaments_tournament_name;tournaments_year;tournaments_host_country;tournaments_winner;tournaments_count_teams
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1986;1986 FIFA Men's World Cup;1986;Mexico;Argentina;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1990;1990 FIFA Men's World Cup;1990;Italy;West Germany;24
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
;WC-1991;1991 FIFA Women's World Cup;1991;China;United States;12
